PDB_ID	Chains
5DGR	A,B
1QX1	A
2NOZ	B,C,A
6LUV	A
3NBA	A,B,C,D
4B5S	A,B
3Q3M	A,B,C,E,D,F,G,H
1SNZ	A,B
5EH5	A
6SQS	A,B,C,D,E,F
5LPK	A,B,C,D,E,F,G
7Q55	O,P,Q,R,A,B,C,D,E,F,G,H,I,J,K,L
1AGM	A,B,C,D,E
4JXX	A,B
3D2H	A,B
1R7X	A,B
4NL1	A,B
7N0C	A,B,T,D
3OUH	A
3HCA	A,B
5M03	A,B
1ZQ5	A
2Z52	A,B
5WMW	A,B
2I6B	A,B
3WKT	A,B,C,D
3VMM	A
5OK4	A
2PQT	A
6II7	A
7TDU	A
1OID	A,B
7WT1	A,B
6UWC	A,B
5SOI	A,B
7LG2	A,B,C
6B1K	A,B,C
5BJ3	A,B,C,D
3LPP	A,B,C,D,E,F,G,H,I
3BVU	A,B
6NH0	A,B
1H2Y	A
3V0L	A
2ZC9	L,H,I
7ZIK	A,B
2ZYH	A,B
8CR0	X
1GYN	A
6X9I	A,C,D
2QAF	A,B
5K8M	A,B,C,D
2WKE	A,B,C,D
1YVM	A
6T5C	A
3SCW	A,B,C,D,E
5NFG	A,B,C,D,E,F
3BK9	A,B,C,D,E,F,G,H
5UYS	A,B,C,D
3C7X	A
3AH3	A,B,C,D
3BHH	A,B,C,D
1HZD	A,B,C,D,E,F
2YCG	A
5LFO	A
3ZLY	A
4A41	A
4BLL	A
6RGS	A,B
5E5I	A,B
5MT6	A,B
7DW2	A,B,C,D
2YR2	A,B
8E65	A
1BE6	A
7SNG	A,B,C,D
1ZI4	A,B
1KIA	A,B,C,D
4WH1	A
3RLI	A
3TC6	A
3WKA	A
5MT8	A,B
7QZK	A
2IS7	A
4AX4	A
3F28	A
7AG8	A,B
8F57	A
5MP7	A,C,B
4ILX	A
4QH6	A,B,C,D,E
4DA5	A,B
5PAE	A,B
4C8M	A,B,C
3S7H	A,B
4HDB	A,B
5DDT	A,B
3T8B	A,B
5SYX	A,B
2FZB	A
3EJL	A,B,C,D
2DLN	A
3NI5	A
5VVV	A,B,C,D
7UMU	A,B,C,D,E,F
2WJ6	A,B,C,D
2QBL	A
3SV3	A,B,C
3FU7	A,B,C,D,E,F,G,H,I,J,K
2Q2W	A,B,C,D
1TSN	A
6UFS	A,B
3VQJ	A
2JI9	A,B
3E12	A,B
4A2S	A
5SPE	A,B
5K1V	A,B,C,D,E
5C4L	A,B
6AFA	A
1J2T	A,B,C,D,E,F
5X0I	A,B,C,D
2A0X	A
3R3C	A,B
4E3J	A,B
8OQD	A
3NTG	A,B,C,D,E,F,G,H
4S13	A,B,C,D,E,F,G,H
6L0R	A,B,C,D
1FKN	A,B,C,D
1DQW	A,B,C,D
4L1X	A,B
1CXH	A,B,C,D,E
4RSD	A
2UVW	A,P,T
4KIW	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X
7TW9	A
3UAB	A
5WH6	A,B
2P53	A,B
6JID	A,B
5RED	A
1MEA	A
3C6M	A,B,C,D
6QKS	A,B
3ZEB	A
2G24	A,B
1BA8	A,B,C
3LRM	A,B,C,D,E,F,G,H,I,J,K,L,M,N
3P0M	A,B
6FBN	A,B
3SWA	A,B
3P7U	E
4IUG	A,B,C,D,E,F,G
2DGA	A
1XNZ	A
2CIW	A,B,C
6B6A	A,B,C,D
3T31	A
1NUQ	A,B
3FYY	A,B
4HL2	A,B
4MB8	A,B,C,D
5SX3	A,B
2ZH9	A,B
6W9D	A,B,C,D,E,F,G,H,I
1XRY	A
5TC4	A
1GHA	E,F,G,P
6ETL	A
4R5B	A
5Z16	A,B
4Z82	A
1RAZ	A
4XX3	A,B
4N66	E
2OWC	A,B
4DZ7	A
8HAG	A,B,C,D,E,F,G,H,K,J,I
1S3B	A,B
8DRY	A,B,C,D,E,F,G,H,I,J,K,L
6GB9	A
3PVX	A,B,C
3VEV	A
8DT4	A,B
4O1B	A,B
1ZMN	A
1XG4	A,B,C,D
1PTV	A
7LNH	A,B
2D06	A,B
6AUS	A,B
1W4P	A,B
3T8I	A,B,C,D
3BKK	A,B
3EXO	A
2P49	A,B
5VA9	A,B,C,D
4I1C	A
4AMT	A,B
3PE3	A,B,C,D
1PDW	A,B,C,D,E,F,G,H
6ZPT	A,B,C,D,E,F,G,H
5B3Z	A,B,C,D,E,F,G,H
5LT8	A
5ZGE	A,B
1BI9	A,B,C,D
5YQM	A
1ZRQ	A,B,C
4RZR	A,B,C,D,E,F
3E04	A,B,C,D
3R8H	A
1RLQ	C,R
4K7M	A
6IDJ	A
5UKW	A
7L1A	A
8A9P	A
4Y8X	A
5GZ3	A,B
4MKT	A
1I00	A,B
4GF7	A
1XT4	A
6RRX	A
8DHT	A,B,C,D
6FU2	A,B,C,D
1Y93	A
5QEZ	A
1QO5	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
6SKJ	A,B,C,D
7JQ3	A
2G07	A,B
6LFQ	A
5YNG	A,B
6GX8	A
3IJ7	A,B,C
5T19	A
2OXZ	A,Y,X
7ZYU	A,B
6KN0	A,B,C,D,E,F
6C4J	A,B,C,D,E,F,G,H,I,J,K,L
7TWP	A,B
3FI0	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
5RLD	A,B
7YHG	A
2O23	A,B
3HZA	A
1Y8X	A,B
5LX3	A,B
3QL3	A
3JT3	A,B
1CQY	A
3OLD	A,B,C,D,E
1B5O	A,B
3LKA	A
6N4T	A
7PWN	A,B
5EGY	A
7NIG	A,P
4GNQ	A
3GFI	A,C,D,E
5QTV	A
1LT7	A,B
4RBS	A,B
1MEM	A
5ZNC	A
2GKJ	A
1Z44	A,B
1BDA	A,B
6YZU	A
3LB8	A,B,C,D
4GI4	A
4KN3	A,B
3CV9	A
1KA1	A
6Y73	A,B,C,D,E,F,G,H
6V8K	A
8E7M	A,H,L,B,C,D
2ZUH	A
6ZCW	A
1G5T	A
1NHV	A,B
5L2N	A
1WT1	A,B
5RVJ	A
1FBH	A,B
4E3Q	A,B,C,D
3WQD	A,B
4UU7	A,B,D
4Q87	A
3L3A	A
3EGG	A,B,C,D
6FVE	A,C,B
6L66	A,C
4BI7	A
6RYX	A
5F32	A,B,C,D
1I51	A,B,C,D,E,F
1DY5	A,B
2BTD	A
1WL9	A
5JSV	A
6D13	A,B
5UY9	A,B
4AZY	A
1CZI	E,P
2TOD	A,B,C,D
1XIN	A,B,C,D
2J8T	A
2O4M	A,B,C,P
8DIB	A,B
3FJ5	A,B
3VL8	A
2NZY	A,B,C
5FXN	A
3O64	A,B
4UXN	A,B
6YRE	A,B,C,D,E
2PYH	A,B,C
4X4S	A,B,C,D
4XZM	X
5PHZ	A
2X1S	A,B
1A1R	A,B,C,D
2NXR	A
3B9H	A
1F8X	A,B
5A64	A,B
1CQH	A,B
7JP0	A
4S2N	A,B,C,D
9PAP	A
3M83	A,B,C,D,E,F
4BLZ	A,B
5RGN	A
3D6V	A
3NEM	A,B
6KIE	A
3RBF	A,B
5X5U	A,B
5FXD	A,B
4G8Y	A,B
2INX	A
7M91	A
4A3Z	A
1PZ3	A,B
3KHH	A,D,E,B,H,J
8E9Q	A,B
3ZZH	A,B,C,D
1O0O	A,B
3S5O	A
3VXI	A
6PVB	B,A
1LTD	A,B
1RZB	A
5AMD	A
4X4Q	A,B,C,D
2Y4N	A,B
6GLR	A,B
7D5B	A,D
5R84	A
1TTJ	A
5QDB	A,B,C
4FOL	A,B,C,D
7SFI	A
5Y8J	A,B
7MHQ	A
1SM9	A,B,C,D
4JAE	A,B
6SRR	B,A
4WXH	A,B
5PJQ	A
5I09	A
5TRL	C,D,E,F,B,A,G,H
5D86	A
3PJD	A,B
2IQG	A
4DII	L,H,D
4JTH	A,B,C,D
1I29	A
5DIB	A,B,C,D
7L8R	A,B
4MQ5	A
6OH9	A
4XDO	A,B
7E0U	A,B
3A9H	A,B,C
2EEP	A
1HEC	A
3BAY	A
5L3U	E
2BWU	A
1FY7	A
3M82	A,B,C,D,E,F
1DKW	A,B
7YAS	A
1KFY	A,B,C,D,M,N,O,P
2JD0	A,B
1VEP	A,B,C,D,E
3G1A	A,B
7RSM	A,B,C,D
2ZHV	A
1QUR	L,H,I
1U5W	A,B,C,D,E,F,G,H
5Y9L	A
5R80	A
7B9H	A,B
3I0I	X
5S2U	A,B
5YF0	A,B
7K9X	B,A,C,D
1KJQ	A,B
2Z97	A
3PII	A,C,B,D
5K1P	A
5FH1	A
1HPU	A,B,C,D
1I30	A,B
1BXG	A,B
5RV2	A,B
4IVS	A
5K4G	A,B,C,D
1JPH	A
6QHT	A,B
2CNO	A,B,C
5HZE	A
3SLC	A,B,C,D
6I4U	A,B
1D7V	A
5SSB	A,B
5OK0	A
1Z71	A,B
3P83	A,B,C,D,E,F
1S2W	A
1BXB	A,B,C,D
2QP8	A,B
5SLO	D
6DQ7	A
3FY1	A,B,C,D
1FP9	A
1FHV	A
7MOV	A,B
3OLU	A,B,C,D,E,F
6BHI	A,B
2WSL	A,B,C,D
1Z66	A
5AD6	A,B
2E5B	A,B
1JZ6	A,B,C,D
2ZUT	A,B,C,D
5XTV	A
7CD6	A,B
3QUB	A
1W56	A,B
7DX7	A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,a,b,c,d,e
4Q4S	A
4HME	A,B
3G4K	A,B,C,D
2W5W	A,B
5WCI	A
4GNM	A
4WYC	A,B
5FDQ	A,B,C,D,E
6NVE	A,B,C,D
1MI3	A,B,C,D
5RTL	A,B
4U2B	A
5PM7	A
1BSJ	A
3LGS	A,B,C,D
5ERN	A,B
5RHF	A
1CA0	A,B,C,D,F,G,H,I
1GM9	A,B
5THV	A,B
1IPD	A
5YS5	A
2WM0	A,B,C
2QKF	A,B,C,D
2XB8	A
3FSJ	X
3PPF	A
4BHF	A
6P3V	A
3MM2	A
1RD6	A
3PK8	A
4B6Q	A
4N57	A,B
3EJT	A
4NBA	A,B,C,D,E,F
5QEO	A
1DCP	A,B,C,D,E,F,G,H
2QVR	A
2HOC	A
3OS3	A
4BEL	A,B,D,E
3H9E	O,P
7S3Z	A,B
5DHK	A
1S39	A
4AB7	A,B,C,D,E,F,G,H
2QIN	A,B,C,D
4NBH	A,B,C,D,E,F
5SQ4	A,B
3O0U	A
6C2W	A,B,C,D
1DO8	A,B,C,D
1L8G	A
1PJ7	A
5ILJ	A
3HJO	A,B
2FEM	A
2BO7	A,B,C,D,E,F,G,H,I,J
1EWE	A,B,C,D
1ZW1	A,B
4CRB	A
3MFV	A,B
3BUH	A
3P3J	A
1ADB	A,B
5SQ1	A,B
1NL6	A,B
2EXB	A
6IG5	A,B,C,D
4LV4	A
5KA0	A
4UGF	A
3N3G	A,B
3ZFD	A
1QLH	A
5ALG	A
5B6O	A,B
1HAG	E,I
6SBH	A
3IKG	A,B
1YBA	A,B,C,D
3N5W	A,B
1EKF	A,B
5ECA	A
6D5K	A,B,C
2G6K	A,B
5AM3	A
5QJQ	A,B,C,D
2PW8	L,H,I
6UC2	A,B,C,D,E,F,G,H
4QUJ	A,F
1YCM	A
3FU5	A
2WYH	A,B
3EQC	A
5G6P	A
1CVI	A,B,C,D,E,F,G,H,I,J,K,L,M
5IL3	A
6D1H	A
7LDX	A,B
4E8B	A
6E8P	A
3VJL	A,B,C,D,E,F,G
7D1Y	A
3IOH	A
7DW1	A,B
1KJX	A
4CVI	A
6ZLW	B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,a,b,c,d,e,f,g,h,j,2,i
2VVL	A,B,C,D,E,F,G,H
4MS6	A
3ZLT	A,B
3WKX	A
5RV0	A,B
6LD3	A
1HKC	A
6OJV	B,A,C,D
7M9L	B,A
1FH0	A,B
5REF	A
1AE8	L,H,I
3HVQ	A,B,C,D
4RA6	A,B,P,Q
2KDR	X
3P7R	E
2R1T	A,B
7MPB	A,B
6H8X	A,B
5QG8	A
5HKE	A,B
6FMN	A
3MYM	A,B
7V5T	A
7UC2	A,B,C,D
5QDY	A
4APN	A,B
3DBU	A
1I2W	A,B
4DGV	H,L,A
1US1	A,B,C,D
3NTY	A
7CX9	A
2OPX	A
2BQU	A,P,T
6YHB	A
4CA5	A,B
4LR7	A,B,C
4IDF	A
1HN0	A
5O6P	A
6VUS	A
3AIR	A
2BLP	A
4RHT	A,B,C,D
2AY8	A,B
6XHM	A,B
4BG1	A
6KK2	A,B
6JTU	A,B,C
4D3B	A,B
6SYH	A,B
3JWB	A
7NCW	A
4GOO	D,E,F
1QHF	A,B
1KHH	A,B
1TBB	A,B
4C4X	A,B
5G3E	A
3HGO	A,B
3RAT	A
2EX2	A
4LTV	A
2AY1	A,B
1J82	A,B
4KE0	A,B,C
3ZLQ	A,B,C,D
1S3V	A
1NRQ	L,H,R
4F9U	A,B,C,D
1XCX	A,B
3I9T	A
7OUY	A,B,C,D
7WT2	A,B
6ZHJ	A
5G01	A
1Z4R	A
5SPA	A,B
3WNR	A,B,C
1DYR	A
2NWP	A
1W1L	A,B
7URZ	G,A,B,C
4NX8	A,B
4L9Y	A,B,C,D,E,F
6VBI	A,B
6DZG	A,B,C,D
4D31	A,B
8A4T	A,B
3SHA	L,H,I
1PXX	A,B,C,D,E,F,G,H
3PBU	A,B
3ACC	A
3QPI	A,B
6VUW	A
2ABE	A
1BEQ	A
2VFA	A,B
3IBN	A
4M2R	A
1Q3C	A
7ZP6	A
3MDV	A,B
1TAQ	A
2AMD	A,B
3SWD	A,B,C,D,E,F,G,H,I,J,K,L
1IDE	A
7QQ7	A
6PSI	A,B,C
5W3W	A,B,C,D
1ZP3	A,B,C
2HBT	A
1EKR	A
4DWU	A,B
2YVK	A,B,C,D
2YG3	A,B
5RTE	A,B
4B8R	A
3DBL	A,B,I,C,D,J,E,F,K,G,H,L
1IDF	A
1S08	A,B
5E8E	A,B,H,L,C,D
4FLI	A
5PI0	A
7DVX	A,C
5ZPP	A,B
5M9W	A
5NXG	A
6AB1	A
2RDO	A,B,V,C,D,E,F,G,J,K,L,M,N,O,P,Q,R,S,T,U,W,X,Y,Z,0,1,2,3,4,I,H,9,7,8
7ODZ	A,B
2VR1	A,B
7L5D	A
1EIC	A
1T90	A,B,C,D
2WPH	E,L,S
2VEP	A
6PLD	A
6FIS	A
6F47	A
4J1E	A
7K8K	A,B,C,D
2JBS	A,B,C,D
2EGY	A,B,C,D
4W9Y	A,B,C,D,E
7BB2	A,B
1F2F	A
4A22	A,B,C,D
4HQ0	A,B
5PNW	A
5JQX	A,B,C,D
5ADD	A,B
7N6K	A,B
1RX1	A
5PND	A
5PIA	A
3CWH	A
6MFH	A
4DV9	A,B
5XHR	A
6XVO	A
7UIS	A,B
3O4V	A,B
2ZLY	A
5V2T	A
5MKM	A,B,C,D,E,F
1AWF	L,H,I
6YW1	A,B
4C4T	A
3FK0	A
6B5A	A
4CDE	A,B,C,D,E,F
2Q7O	E
5FP4	A
2ONC	A,B,C,D,E,F,G,H,I
6NLV	A
5EQE	A,B
3L9G	A
4O0E	A,B
5WK9	A
4HYV	A,B
6LJ1	A
6FJK	A,B
3L0K	A,B
4FAF	A,B,D
4D2Z	A,B
6FRW	A
7UJQ	A,B,C,D
2W0S	A,B
5TKP	A
3DV3	A
3COT	A,B
4D5Q	A,B,C
1W27	A,B
2W5G	A,B
4DZ9	A
2BYL	A,B,C
1H5C	A
4HD6	A,B
5C3Z	A,B
4HXQ	A,B
3THB	A
4CVW	A,B,C,D
7Q57	O,P,Q,R,A,B,C,D,G,H,E,F,I,J,K,L,M,N,S,T
2VKL	A
1P1X	A,B
4GYS	A,B
4WBL	A
3FRZ	A
5B0P	A,B
6UAD	A
6N00	A,B
1AIQ	A,B
4KVD	A,B,C,D
4KB7	A,B
1CQI	A,B,D,E
4XWU	A
3U18	A,B,C
2EG7	A,B
1DYP	A
7UAG	A,B
6LVR	C,A,D,B
3CV5	A,B
4QQN	A
2GD8	A
5CPQ	A,B
4JV2	A,B,C
5D2K	A,B
1B37	A,B,C,D,E,F
5BV3	A,B,C,D
8I5S	A
1KE4	A,B
7X8I	A
4P01	A,B,C
2JCD	A,B
4Z2R	A,B
2P0E	A
7VXB	D,C,A,B
7F3Y	A,B
3L2I	A,B
1EU5	A
4A78	A
1IKG	A
1RNE	A
6QNJ	A
7OXH	A,B,E
2V2A	A
4AT0	A
3UP4	A,B
1AI8	L,H,I
7O9J	A,B
4LKO	A,B
3BPW	A,B
5D2G	A
7A6Q	A,B
7PW0	A,B,C,D,E,F,G,H
4LRY	A,B,C,D
3UBM	A,B,C,D
2JCL	A,B
5MC8	A,B,C
4LOY	H,I,L
6RRW	A
1G45	A
2OP1	A,B
4FNS	A,B,C,D
5RTP	A,B
5K8Z	A,B,C,D
1SOO	A
3LTH	A
4RF7	A,B
5ALF	A
6FAR	A
4ZCQ	A
5FPQ	A,B
5X1K	A,B,C
3A6F	A,B,C,D,E,F
2FPQ	A
5RGI	A
6A39	A
5PKM	A
7YWP	A
3ZZN	A,B,C,D
5TPQ	A,B
5JSW	A
6H40	A
2WD7	A,B,C,D
1JQ5	A
2IAQ	A
7WMW	A
2I56	A,B,C,D
6FET	A,B,C,D
3V1S	A,B
3K8C	A,B
6C6I	A,B
7JFQ	A
5RLE	A,B
5CJW	A,B
5D02	A,B,C,D
5PM3	A
1EO7	A,B,C,D,E
4I4N	A,B,C,D,E,F
6US2	A
5FO1	A,B
3ZOT	A
5L1P	A
5FIU	A,B,C
1UGP	A,B
6PM8	A
2A1M	A,B
3O77	A
1DV2	A,B
7N6L	A,B
5QET	A
1QLU	A,B
6WP3	A,B
1OQF	A,B
5AKY	A
5EV6	A,B,C,D
3KEJ	A,B
4E3R	A,B,C,D
1M7J	A
4ONW	A,B
3OEZ	A,B
6UX9	A,B
5PH9	A
1XH0	A
4WWV	A,B
6GR2	A,B,C,D,E,F,G,H
1V45	E
6C0U	A
5NZ8	A,B,C,D
5W6Y	A,B
2VVM	A,B
2EUU	A
5F86	A,B
1JTU	A,B
5D1U	A
8DRS	A,B,C
1CBW	A,B,C,D,F,G,H,I
5Y4Z	A
1DXE	A,B
4IME	A,B,C,D,E,F,G,H
7WK4	A,B,C,D
3VL3	A
5NU5	A,B
4P54	A
5JEG	B
5TI0	A
4JS1	A,B
5O2G	A,B
5O2E	A,B
1MVY	A,B,C
4DT9	A,B
4J55	A,B
1PX5	A,B
3PUH	A,B
5LWF	A,B,C,D
3F17	A
3NSN	A,B
2CUZ	A
3MX8	A
7RXK	A,B
5OG0	A
4GJI	A,B,C,D
6CB5	A,B,C
2W5K	A,B
4A71	A
3L85	A,B
5JDV	B
3W2E	A
2YCN	A,B
4LS9	A,B
7UC9	A,B
4M98	A
2C4F	H,L,T,U
6QN2	A,B,C,D
2XSQ	A
5KOK	A,B
4OX2	A,B
3A4A	A
1BNW	A
4AYY	A,B,D
2GEH	A
7XIN	A,C,E
1LDB	A,B,C,D
6SGP	A,B,C,D,E,F,G
5SMH	D
3ZX3	A,B,C,D
1H5J	A
3PPG	A
3SY4	A
4R8D	A,B
1RNI	A
1LHG	L,H,I
2ZFA	A,B
6NX7	A,B
2WB5	A,B
1N71	A,B,C,D
3QRV	A,B
3OVS	A,B,C,D
7S3V	A,B
6RQU	A
7BDY	A,P
5SAI	A,B
3LCH	A,B,C,D
4OHT	A,B
1IYD	A,B,C
5QEV	A
2FQ6	A,B
5GZ2	A
7AU4	A
6V5F	A,B,C,D
3BLS	A,B
7UHW	A,B
7FQN	A
3SAX	A
7R3E	A,B
2Z3Y	A
4XZ9	A,B,C,D,E
3JYP	A
1YJZ	A
4D04	A
5K7A	A
5VUN	A,B
1M0Q	A
4FIY	A,B
3GFM	A
2WE2	A
4QA3	A,B
1NUU	A,B
3MF5	A,B
5OKP	A
7T4B	A,B
3GFD	A,B
1SCQ	A
6FAT	A,B,C,D,E,F,G,H
5TAE	A
1HTT	A,B,C,D
1MUA	A
5NSF	B,A,C,D
7JWU	A
5EMN	A,B
5AM4	A
6YT2	A,B
6PPL	A,B,C
7DW3	A
1RS0	A
7E19	A
3ANX	A,B
5O9S	A,B,C,D
6KU0	A,B,C,D
5PIW	A
2FRA	A,B
2FZ9	A
7ZIC	A,B,C
2JCJ	A
2XYD	A,B,C,D,E,F,G,H
2C6Q	A,B,C,D,E,F,G,H
4YK5	A
2G6P	A
7LLQ	A,B,C
7F2L	A,B
1EUR	A
1XAD	A
5AK7	A
7P8I	A,B,C,D,E,F,G,H,I,J,K,L
2FT2	A,B
6HD2	A
5QJG	A,B,C,D
5C6U	A
4FE6	A
5Y0A	A,C,B,H,L,F,G,D,E
5H37	A,C,D,B,E,F,G,H,K,L,I,M
5C3S	A,B,C,D
6YZQ	A
4QHD	A
6L2G	A,B,C,D
4UU3	A,B
3BVX	A,B
2RJ1	A
1KF5	A
3A9W	A,B
1NM6	A,B
2CMB	A
2OK8	A,B,C,D
1ULA	A
6CY3	A
2HGS	A
5K1Z	A
5DRE	A
1PFW	A
4QXU	L,H,K
2P9V	A,B
5EW1	L,H,D,E
4IEP	A
2FM0	A,B,C,D
5HIN	A
2Q8D	A,B,F,G
5MJ7	A,B
3V0T	A
3JWF	A,B
6V7E	A,B,C,D,E,F
6EO8	L,H,I
2HR6	A
3JZF	A,B
4WMI	A,D,B
5QJ4	A,B,C,D
5FSK	A
3MZR	A
6YDL	A
4LOT	A
5AJX	A
5CBI	A
2OIE	A,B,C,D
3VQV	A
1CMQ	A
6RV1	A
7WSA	A,D
3OH3	A
3V3F	A
2G48	A,B,C,D
8DT2	A,B
2JGQ	A,B
4ZQO	A
3B04	A,B,C,D
5MMV	A,B
1Q6F	A,B,C
4PIW	A,B,C,D,E,F,G,H
3FHJ	A,D,B,C,E,F
5DDK	A,B
1IWE	A,B
1F73	A,B,C,D
2WE0	A
2BIH	A
5ANT	A,B,C
5UIV	A
1AET	A
1YM4	A,B,C,X,Y,Z
7M8O	A,B
3V98	A,B
1CXK	A,B,C,D,E
4UVE	A
7WNO	X
5SQ2	A,B
2XNJ	A,B
3H6S	A,B,C,D,E,F,G,H
5S2C	A,B
2QMG	A,B
5QE1	A
4OC1	A,B,C,D,E
4C7Z	A
5BWV	A,B
3RRH	A,B,C
3NT5	A,B
6F7Q	A,B,C,D,E,F,G,H
4GY1	A,B
5AKH	A
1WD8	A
3FZ8	A,B,C,D,E,F
3P2W	A
7X11	A,B,C,D
6K3E	A,B
3RB6	A,D,E,B,H,J
4L7H	A
4BGK	A
4ORX	A,B
5SUN	A,B
3MSA	A
5DF1	A,B
6XO2	A
3DHC	A
1PJ2	A,B,C,D
3KQX	A,B,C,D,E,F,G,H,I,J,K,L
2FDA	A
8H5C	A,B,C,D
8E4R	A,B
6R2N	A,B,C
1SZW	A,B
7CIF	A,B
6EEA	A
2VEI	A,B,C
1PS8	A
1KBI	A,B
5FLQ	A
5ZP2	A,B
5TY9	A
3X44	A,B
3GII	A,D,E
6EKZ	A
1D6Y	A,B
1SCK	A
1ZJO	A
4ACU	A
6BYG	A,B
5FDF	A,B,C,D,E,F
1IIR	A
7D5A	A
6IHI	A,B,C,D
2DUX	A
1AKD	A
3JVY	A,B
2BLM	A,B
4AU0	A,B,C,D
6YH2	A
4DE4	A,B
4CY8	A,B,C,D
7LBR	A,B
7KCB	A,B,C,D
1KF4	A
1UK8	A
6F39	A,B,C,D
5TWK	C,D,A,B
5QJB	A,B,C,D
4ZX1	A
1URA	A,B
3T2P	A,B,C,D
2RC1	X
4E3D	A
2CO8	A
1X8E	A,B
2XQI	A,B,C
1CJR	A,B
1J90	A,B
1KIF	A,B,C,D,E,F,G,H
4PQ7	A
6PQM	A
3B3T	A
2H2J	A,B,C
1KZ8	A,F
5K11	A,B
2OQ6	A,B,C,D
3TC7	A
4V3W	A,B
5VY5	B,A,C,D
3UNL	A,B,C,D
5HQ3	A,B
1YVY	A,B
5V9P	A,B
4LRF	A,B,C
4KC1	A
5HT4	A
1CGW	A,B,C,D
2D63	A
6F8R	A,B
4JA8	A,B
7Q75	A
1N78	C,D,A,B
4HGO	A,B,C,D
5BSC	A,B,C
1TQF	A
3VN9	A
5BWT	A,B
2QOA	A
2ZFQ	L,H,I
3RUP	A,B
6GRN	A
5PIU	A
1M0N	A
1DCC	A
5WN2	A,B,C,D,E
1ZD5	A
3FN1	A,B
2QQR	A,B
4YLW	A
4B65	A
4WH2	A
3VXJ	A
5YII	A
3OZF	A,B,C,D
5FAW	A,B
2GV7	A
3RZ7	A
2FER	A
8E9P	A,B
1EOJ	A,B
6PTU	A,B,C,D
8F4U	A
2FGB	A
4QU4	A
6MBY	A
1S0N	P,T,A
3QAH	A
4UFG	H,I,L
3WBF	A,B,C
6HWO	A,B,C,D
6CNI	A,B
3I0K	A,B
1KM2	A
6QML	A,B,C,D,E,F
6YH7	A
3EN4	A,B
4LL3	A,B
5N2T	E
1WM9	A,B,C,D,E
8DJ9	A
6PRQ	A
5DHI	A
3AEZ	A
3OWS	A,B,C,D
3KRY	A,B,C,D
3S8R	A,B
5ZPS	A,B
4X0N	A,B
4MYK	A
2GU5	A,B
2GVE	A
3JW0	A,B,C,D,X,Y
7ORW	A
1HUC	A,B,C,D
2AJL	I,J
4W7O	A
5GRT	A
7T8R	A,B
3KR2	A,B
7ZLZ	A,B,C
3GR2	A,B
3JX0	A,B
4B63	A
1L0P	A
2OXM	B,C,A
2Q42	A,B
5GK5	A,B,C,D,E,F,G,H
6WP4	A,B,C,D
7MB8	A,C,B,D,E,G,F,H
1TSI	A,B
3WIW	A
1FJV	A
5IVB	A
5MTC	A,B
5Y8N	A,B
2H6E	A
2VA7	A
4GJB	A,B
3UKQ	A,B,C,D
6F5V	A,B,C,D
3V0S	A
5V7I	A,B
6TUY	A,B
4XRX	A,B
3C6G	A,B,C,D
7R57	A,B,C,D
3RK4	A
6RRY	A
6FCD	A
8OTO	A,B
4D3I	A
1XBT	A,B,C,D,E,F,G,H
1CXI	A,B,C,D
5E46	A,B
2VIB	A
5PLU	A
2V7V	A,B,C
3IUT	A
2ZP0	L,H,T
6YVK	A
1JRQ	A,B
6XXT	X
4RCA	A,B
5RMM	A,B
5FNK	A
4QG8	A,B,C,D
7EIR	A,B,C
3Q7D	A,B
1AHZ	A,B
3KQP	A,B
5OLY	A,G
3OD5	A,C,B,D
2GYV	A,B
6AXB	A
2DQY	A,B,C
3OPM	A,B,C,D,E
4NKC	A
5L2Z	H,L
3AHE	A
1XLR	A
3H89	A,B,C,D,E,F
6ASM	A
2IAP	A
1JXZ	A,B,C
1XSI	A,B,C,D,E,F
3HKR	A,B
2GH2	A
7K8L	A,B,C,D
3FHE	A
3TCZ	A
5Z3F	A
4NA8	A
5YTD	A,B,C
4RNQ	A
4QDF	A,B
5XOX	A,B,C,D,E,F
7MAV	A,B
4DTA	A,B
3PKE	A
4PUL	A
2CJF	A,B,C,D,E,F,G,H,I,J,K,L
2PMQ	A,B
5JAM	A
3IWC	B,A,D,C
5SP2	A,B
2ID0	A,B,C,D
3TOA	A
1FY6	A,B
3ZMH	A
1JJA	A,B,C,D,E,F
6W50	A
2P42	A,B,C,D
5MAU	A,B
2OIG	A,B,C,D
6LY7	A
5I5T	A,B
4Q31	A,B,C,D,E,F,G,H
3F5J	A,B,C,D
1XPQ	A,B,C,D
5YF1	A,B
4B7Q	A,B,C,D
2XJ5	A
3BKZ	A,B,C
7QK9	A,B
7FQU	A
1NL0	L,H,G
7A3A	A
7AGE	A,I,B,C,D,E,F,G
1SRM	A
1RCA	A
4Z3D	A,B,C,D
1DTS	A
1QH0	A
1ADE	A,B
5K15	A
3D5J	A,B
6S1X	A,B,C,D,E
5ADH	A
6H3O	A,B,C,D,E,F,G,H
2IAS	A
